countryCode,countryName,elevation,organizationId,organizationName,protocol,siteId,siteName,skyconditionsAltocumulus,skyconditionsAltostratus,skyconditionsBlowingSnow,skyconditionsCirrocumulus,skyconditionsCirrostratus,skyconditionsCirrus,skyconditionsCloudCover,skyconditionsCloudCoverHigh,skyconditionsCloudCoverLow,skyconditionsCloudCoverMid,skyconditionsComments,skyconditionsContrailCoverDeprecated,skyconditionsCumulonimbus,skyconditionsCumulus,skyconditionsDataSource,skyconditionsDownwardCaption,skyconditionsDownwardPhotoUrl,skyconditionsDryGround,skyconditionsDust,skyconditionsEastCaption,skyconditionsEastPhotoUrl,skyconditionsFeature1Caption,skyconditionsFeature1PhotoUrl,skyconditionsFeature2Caption,skyconditionsFeature2PhotoUrl,skyconditionsFeature3Caption,skyconditionsFeature3PhotoUrl,skyconditionsFeature4Caption,skyconditionsFeature4PhotoUrl,skyconditionsFog,skyconditionsGlobeTeams,skyconditionsHaze,skyconditionsHeavyRain,skyconditionsHeavySnow,skyconditionsIsCitizenScience,skyconditionsIsGlobeTrained,skyconditionsLeavesOnTrees,skyconditionsMeasuredAt,skyconditionsMeasurementElevation,skyconditionsMeasurementLatitude,skyconditionsMeasurementLongitude,skyconditionsMuddy,skyconditionsNimbostratus,skyconditionsNonSpreadingContrails,skyconditionsNorthCaption,skyconditionsNorthPhotoUrl,skyconditionsObservationId,skyconditionsOpacityHigh,skyconditionsOpacityLow,skyconditionsOpacityMid,skyconditionsRainingSnowing,skyconditionsSand,skyconditionsShortLivedContrails,skyconditionsSkyClarity,skyconditionsSkyColor,skyconditionsSkyConditionId,skyconditionsSmoke,skyconditionsSnowIce,skyconditionsSolarMeasuredAt,skyconditionsSouthCaption,skyconditionsSouthPhotoUrl,skyconditionsSpray,skyconditionsSpreadingContrails,skyconditionsStandingWater,skyconditionsStratocumulus,skyconditionsStratus,skyconditionsUpwardCaption,skyconditionsUpwardPhotoUrl,skyconditionsUserid,skyconditionsVolcanicAsh,skyconditionsWestCaption,skyconditionsWestPhotoUrl,longitude,latitude
COL,Colombia,1452.2,18069846,Colombia Citizen Science,sky_conditions,400548,18NVM370930,null,true,null,null,true,null,broken,isolated,isolated,isolated,"Día soleado, con vientos tenues, cielo más del 60% nublado, nubes opacas en el horizonte.",null,true,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/04/4922795/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/04/4922791/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-04T17:00:00,0,6.2695,-75.5688,false,null,0,,https://data.globe.gov/system/photos/2026/03/04/4922789/original.jpg,116-400548-182047116-202603041700,translucent,translucent,translucent,false,null,0,null,null,4622666,null,false,2026-03-04T11:43:00,,https://data.globe.gov/system/photos/2026/03/04/4922790/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/04/4922794/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/04/4922793/original.jpg,-75.569539,6.269228
COL,Colombia,1698.8,18069846,Colombia Citizen Science,sky_conditions,412029,18NVM290797,true,null,null,true,null,null,overcast,broken,scattered,broken,null,null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/04/4922653/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/04/4922650/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-04T13:49:00,0,6.1496,-75.641,false,null,0,,https://data.globe.gov/system/photos/2026/03/04/4922648/original.jpg,116-412029-181995518-202603041349,opaque,opaque,opaque,false,null,0,null,null,4622592,null,false,2026-03-04T08:32:00,,https://data.globe.gov/system/photos/2026/03/04/4922649/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/04/4922652/original.jpg,181995518,null,,https://data.globe.gov/system/photos/2026/03/04/4922651/original.jpg,-75.641713,6.148837
COL,Colombia,1596.2,18069846,Colombia Citizen Science,sky_conditions,411914,18NVM309799,null,null,null,null,null,null,overcast,null,overcast,null,null,null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4920916/original.jpg,false,null,,https://data.globe.gov/system/photos/2026/03/03/4920913/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T12:20:00,0,6.1514,-75.6237,true,true,0,,https://data.globe.gov/system/photos/2026/03/03/4920911/original.jpg,116-411914-181995496-202603031220,null,opaque,null,false,null,0,null,null,4621889,null,false,2026-03-03T07:03:00,,https://data.globe.gov/system/photos/2026/03/03/4920912/original.jpg,null,0,true,null,null,,https://data.globe.gov/system/photos/2026/03/03/4920915/original.jpg,181995496,null,,https://data.globe.gov/system/photos/2026/03/03/4920914/original.jpg,-75.624543,6.150667
COL,Colombia,1491.2,18069846,Colombia Citizen Science,sky_conditions,411929,18NVM343922,true,null,null,null,null,null,broken,null,null,null,null,null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921126/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921123/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T16:31:00,0,6.2628,-75.5938,false,null,0,,https://data.globe.gov/system/photos/2026/03/03/4921121/original.jpg,116-411929-181995545-202603031631,null,null,null,false,null,0,null,null,4621978,null,false,2026-03-03T11:14:00,,https://data.globe.gov/system/photos/2026/03/03/4921122/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921125/original.jpg,181995545,null,,https://data.globe.gov/system/photos/2026/03/03/4921124/original.jpg,-75.593939,6.261965
COL,Colombia,1456.0,18069846,Colombia Citizen Science,sky_conditions,400311,18NVM371926,null,true,null,true,null,null,overcast,scattered,overcast,scattered,"Temperatura 18°C
Precipitaciones 50%
Viento 2km/h
Humedad 82%",null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921779/original.jpg,false,null,,https://data.globe.gov/system/photos/2026/03/03/4921776/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T22:30:00,0,6.2662,-75.5679,true,true,0,,https://data.globe.gov/system/photos/2026/03/03/4921774/original.jpg,116-400311-181995590-202603032230,transparent,opaque,translucent,true,null,0,null,null,4622194,null,false,2026-03-03T17:13:00,,https://data.globe.gov/system/photos/2026/03/03/4921775/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921778/original.jpg,181995590,null,,https://data.globe.gov/system/photos/2026/03/03/4921777/original.jpg,-75.568631,6.265611
COL,Colombia,1456.0,18069846,Colombia Citizen Science,sky_conditions,411632,18NVM370929,true,null,null,true,true,null,overcast,overcast,broken,broken,null,null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921614/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921611/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T16:16:00,0,6.2685,-75.5694,false,null,0,,https://data.globe.gov/system/photos/2026/03/03/4921609/original.jpg,116-411632-181995518-202603031616,translucent,translucent,opaque,false,null,0,null,null,4622160,null,false,2026-03-03T10:59:00,,https://data.globe.gov/system/photos/2026/03/03/4921610/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921613/original.jpg,181995518,null,,https://data.globe.gov/system/photos/2026/03/03/4921612/original.jpg,-75.569538,6.268324
COL,Colombia,1494.3,18069846,Colombia Citizen Science,sky_conditions,411913,18NVM343924,null,null,null,null,null,null,overcast,null,null,null,null,null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4920881/original.jpg,true,null,null,null,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T11:30:00,0,6.2639,-75.5937,false,true,null,,https://data.globe.gov/system/photos/2026/03/03/4920877/original.jpg,116-411913-181995545-202603031130,null,null,null,false,null,null,null,null,4621873,null,false,2026-03-03T06:13:00,,https://data.globe.gov/system/photos/2026/03/03/4920878/original.jpg,null,null,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4920880/original.jpg,181995545,null,,https://data.globe.gov/system/photos/2026/03/03/4920879/original.jpg,-75.593941,6.263774
COL,Colombia,1525.7,18069846,Colombia Citizen Science,sky_conditions,411527,18NVM383901,null,null,null,null,null,null,overcast,null,broken,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921632/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T20:45:00,0,6.2437,-75.5572,false,null,0,,https://data.globe.gov/system/photos/2026/03/03/4921630/original.jpg,116-411527-182041988-202603032045,null,opaque,null,false,null,0,null,null,4622164,null,false,2026-03-03T15:28:00,,https://data.globe.gov/system/photos/2026/03/03/4921631/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921634/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/03/03/4921633/original.jpg,-75.557759,6.243008
COL,Colombia,1456.6,18069846,Colombia Citizen Science,sky_conditions,411947,18NVM369927,null,null,null,null,null,null,overcast,null,null,null,null,null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921457/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921455/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T19:10:00,0,6.2668,-75.5697,false,null,0,null,null,116-411947-181995545-202603031910,null,null,null,false,null,0,null,null,4622094,null,false,2026-03-03T13:53:00,,https://data.globe.gov/system/photos/2026/03/03/4921454/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921456/original.jpg,181995545,null,null,null,-75.57044,6.266514
COL,Colombia,1455.6,18069846,Colombia Citizen Science,sky_conditions,400061,18NVM369929,null,true,null,null,null,true,overcast,overcast,null,overcast,null,null,true,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921785/original.jpg,false,null,,https://data.globe.gov/system/photos/2026/03/03/4921782/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T22:26:00,0,6.2685,-75.5699,false,null,0,,https://data.globe.gov/system/photos/2026/03/03/4921780/original.jpg,116-400061-182119315-202603032226,opaque,opaque,opaque,true,null,0,null,null,4622196,null,false,2026-03-03T17:09:00,,https://data.globe.gov/system/photos/2026/03/03/4921781/original.jpg,null,0,false,null,true,,https://data.globe.gov/system/photos/2026/03/03/4921784/original.jpg,182119315,null,,https://data.globe.gov/system/photos/2026/03/03/4921783/original.jpg,-75.570442,6.268323
COL,Colombia,1453.9,18069846,Colombia Citizen Science,sky_conditions,400062,18NVM371930,true,null,null,true,true,null,broken,scattered,scattered,isolated,"Día soleado, con viento tenue, se puede observar que más del 70% del cielo esta cubierto de nubes, la mayoría son blancas, algunas  opacas, el horizonte lejano es poco visible.",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/03/4921185/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/03/4921182/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-03T17:18:00,0,6.2696,-75.5685,false,null,0,,https://data.globe.gov/system/photos/2026/03/03/4921180/original.jpg,116-400062-182047116-202603031718,transparent,translucent,translucent,false,null,0,null,null,4621997,null,false,2026-03-03T12:01:00,,https://data.globe.gov/system/photos/2026/03/03/4921181/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921184/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/03/4921183/original.jpg,-75.568635,6.269229
COL,Colombia,1455.4,18069846,Colombia Citizen Science,sky_conditions,400102,18NVM370927,null,null,null,null,null,null,obscured,null,null,null,"Tarde muy opaca, con vientos fuertes, no hay visibilidad del sol, ni del cielo profundo. Se observa lluvia intensa en el horizonte y de poca intensidad en la universidad",null,null,null,GLOBE Observer App,null,null,false,null,,https://data.globe.gov/system/photos/2026/03/03/4921771/original.jpg,null,null,null,null,null,null,null,null,true,[Udea0311152],null,null,null,true,false,true,2026-03-03T22:06:00,0,6.2674,-75.5687,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921769/original.jpg,116-400102-182047116-202603032206,null,null,null,true,null,null,null,null,4622193,null,false,2026-03-03T16:49:00,,https://data.globe.gov/system/photos/2026/03/03/4921770/original.jpg,null,null,false,null,null,,https://data.globe.gov/system/photos/2026/03/03/4921773/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/03/4921772/original.jpg,-75.569536,6.266515
COL,Colombia,1545.1,18069846,Colombia Citizen Science,sky_conditions,411508,18NVM383898,true,null,null,null,null,null,clear,null,clear,clear,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/02/4919984/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-02T17:05:00,0,6.2409,-75.5572,false,null,0,,https://data.globe.gov/system/photos/2026/03/02/4919982/original.jpg,116-411508-182041988-202603021705,null,translucent,translucent,false,null,0,clear,null,4621593,null,false,2026-03-02T11:48:00,,https://data.globe.gov/system/photos/2026/03/02/4919983/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4919986/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/03/02/4919985/original.jpg,-75.557757,6.240294
COL,Colombia,1453.9,18069846,Colombia Citizen Science,sky_conditions,400062,18NVM371930,null,null,null,null,null,null,isolated,clear,isolated,clear,"Cielo inusualmente despejado, de un color azul claro, vientos tenues y día soleado, no se observan muchas nubes grandes",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/02/4920055/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/02/4920052/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-02T17:36:00,0,6.2696,-75.5684,false,null,0,,https://data.globe.gov/system/photos/2026/03/02/4920050/original.jpg,116-400062-182047116-202603021736,translucent,translucent,translucent,false,null,0,somewhat hazy,blue,4621609,null,false,2026-03-02T12:19:00,,https://data.globe.gov/system/photos/2026/03/02/4920051/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920054/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/02/4920053/original.jpg,-75.568635,6.269229
COL,Colombia,1545.1,18069846,Colombia Citizen Science,sky_conditions,411508,18NVM383898,true,null,null,null,null,null,isolated,null,isolated,clear,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/02/4920121/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-02T18:29:00,0,6.2409,-75.5572,false,null,0,,https://data.globe.gov/system/photos/2026/03/02/4920119/original.jpg,116-411508-182041988-202603021829,null,translucent,transparent,false,null,0,clear,deep blue,4621625,null,false,2026-03-02T13:12:00,,https://data.globe.gov/system/photos/2026/03/02/4920120/original.jpg,null,0,true,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920123/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/03/02/4920122/original.jpg,-75.557757,6.240294
COL,Colombia,1492.4,18069846,Colombia Citizen Science,sky_conditions,411860,18NVM343923,null,null,null,null,null,null,scattered,null,null,null,null,null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/02/4920227/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/02/4920224/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-02T19:11:00,0,6.2635,-75.5938,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920222/original.jpg,116-411860-181995545-202603021911,null,null,null,false,null,null,clear,blue,4621651,null,false,2026-03-02T13:54:00,,https://data.globe.gov/system/photos/2026/03/02/4920223/original.jpg,null,null,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920226/original.jpg,181995545,null,,https://data.globe.gov/system/photos/2026/03/02/4920225/original.jpg,-75.59394,6.262869
COL,Colombia,1454.6,18069846,Colombia Citizen Science,sky_conditions,382520,18NVM371929,null,null,null,null,null,null,obscured,null,null,null,"La tarde esta muy opaca, sin viento fuerte, poca visibilidad del cielo, muy nublado",null,null,null,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/03/02/4920507/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/03/02/4920504/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],true,null,null,true,false,true,2026-03-02T22:29:00,0,6.2688,-75.568,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920502/original.jpg,116-382520-182047116-202603022229,null,null,null,false,null,null,null,null,4621723,null,false,2026-03-02T17:12:00,,https://data.globe.gov/system/photos/2026/03/02/4920503/original.jpg,null,null,false,null,null,,https://data.globe.gov/system/photos/2026/03/02/4920506/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/02/4920505/original.jpg,-75.568634,6.268325
COL,Colombia,1545.1,18069846,Colombia Citizen Science,sky_conditions,411508,18NVM383898,null,null,null,null,null,null,overcast,null,overcast,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/01/4919195/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-01T19:41:00,0,6.2409,-75.5571,false,true,0,,https://data.globe.gov/system/photos/2026/03/01/4919193/original.jpg,116-411508-182041988-202603011941,null,opaque,null,false,null,0,null,null,4621310,null,false,2026-03-01T14:24:00,,https://data.globe.gov/system/photos/2026/03/01/4919194/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/01/4919197/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/03/01/4919196/original.jpg,-75.557757,6.240294
COL,Colombia,1476.9,18069846,Colombia Citizen Science,sky_conditions,411789,18NVM376925,true,null,null,null,true,true,broken,isolated,scattered,clear,"Día opaco, sin vientos fuertes",null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/01/4919015/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-01T17:51:00,0,6.2656,-75.564,false,null,0,,https://data.globe.gov/system/photos/2026/03/01/4919013/original.jpg,116-411789-182047116-202603011751,transparent,opaque,translucent,false,null,0,null,null,4621259,null,false,2026-03-01T12:34:00,,https://data.globe.gov/system/photos/2026/03/01/4919014/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/03/01/4919017/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/03/01/4919016/original.jpg,-75.56411,6.264711
COL,Colombia,1522.9,18069846,Colombia Citizen Science,sky_conditions,411784,18NVM382901,null,null,null,null,null,null,scattered,null,scattered,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/03/01/4918950/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-03-01T17:20:00,0,6.2438,-75.5584,false,null,0,,https://data.globe.gov/system/photos/2026/03/01/4918948/original.jpg,116-411784-182041988-202603011720,null,translucent,null,false,null,0,clear,blue,4621244,null,false,2026-03-01T12:03:00,,https://data.globe.gov/system/photos/2026/03/01/4918949/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/03/01/4918952/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/03/01/4918951/original.jpg,-75.558663,6.243007
COL,Colombia,1525.7,18069846,Colombia Citizen Science,sky_conditions,411527,18NVM383901,null,null,null,null,null,null,scattered,null,scattered,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/02/28/4918162/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-28T18:53:00,0,6.2432,-75.5571,false,true,0,,https://data.globe.gov/system/photos/2026/02/28/4918160/original.jpg,116-411527-182041988-202602281853,null,opaque,null,true,null,0,somewhat hazy,blue,4621056,null,false,2026-02-28T13:36:00,,https://data.globe.gov/system/photos/2026/02/28/4918161/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/02/28/4918164/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/02/28/4918163/original.jpg,-75.557759,6.243008
COL,Colombia,1545.1,18069846,Colombia Citizen Science,sky_conditions,411508,18NVM383898,null,null,null,null,null,null,broken,null,broken,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/02/28/4918224/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-28T19:52:00,0,6.2409,-75.5571,false,true,0,,https://data.globe.gov/system/photos/2026/02/28/4918222/original.jpg,116-411508-182041988-202602281952,null,opaque,null,false,null,0,null,null,4621075,null,false,2026-02-28T14:35:00,,https://data.globe.gov/system/photos/2026/02/28/4918223/original.jpg,null,0,false,true,true,,https://data.globe.gov/system/photos/2026/02/28/4918226/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/02/28/4918225/original.jpg,-75.557757,6.240294
COL,Colombia,1454.2,18069846,Colombia Citizen Science,sky_conditions,411648,18NVM370932,null,true,null,true,true,true,broken,broken,scattered,scattered,"Muy poca visibilidad del cielo azul, nubes muy opacas, vientos fríos.",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/02/27/4917291/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917288/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T20:32:00,0,6.2719,-75.5688,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4917286/original.jpg,116-411648-182047116-202602272032,opaque,opaque,translucent,false,null,0,null,null,4620797,null,false,2026-02-27T15:14:00,,https://data.globe.gov/system/photos/2026/02/27/4917287/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917290/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/02/27/4917289/original.jpg,-75.569541,6.271038
COL,Colombia,1525.7,18069846,Colombia Citizen Science,sky_conditions,411527,18NVM383901,null,null,null,null,true,true,overcast,overcast,scattered,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/02/27/4916794/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T17:00:00,0,6.2433,-75.5571,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4916792/original.jpg,116-411527-182041988-202602271700,transparent,translucent,null,false,null,0,null,null,4620701,null,false,2026-02-27T11:42:00,,https://data.globe.gov/system/photos/2026/02/27/4916793/original.jpg,null,0,true,null,null,,https://data.globe.gov/system/photos/2026/02/27/4916796/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/02/27/4916795/original.jpg,-75.557759,6.243008
COL,Colombia,1453.9,18069846,Colombia Citizen Science,sky_conditions,400062,18NVM371930,true,null,null,true,null,true,scattered,clear,scattered,clear,"Temperatura 24°c
Precipitaciones 20%
Viento 2km/h
Humedad 45%",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/02/27/4917040/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917037/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T18:07:00,0,6.2697,-75.5685,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4917035/original.jpg,116-400062-181995590-202602271807,translucent,opaque,translucent,false,null,0,very hazy,blue,4620725,null,false,2026-02-27T12:49:00,,https://data.globe.gov/system/photos/2026/02/27/4917036/original.jpg,null,0,false,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917039/original.jpg,181995590,null,,https://data.globe.gov/system/photos/2026/02/27/4917038/original.jpg,-75.568635,6.269229
COL,Colombia,1525.7,18069846,Colombia Citizen Science,sky_conditions,411527,18NVM383901,null,null,null,true,null,null,broken,broken,isolated,null,null,null,null,true,GLOBE Observer App,null,null,true,null,,https://data.globe.gov/system/photos/2026/02/27/4916748/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T15:51:00,0,6.2433,-75.5571,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4916746/original.jpg,116-411527-182041988-202602271551,transparent,translucent,null,false,null,0,null,null,4620690,null,false,2026-02-27T10:33:00,,https://data.globe.gov/system/photos/2026/02/27/4916747/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/02/27/4916750/original.jpg,182041988,null,,https://data.globe.gov/system/photos/2026/02/27/4916749/original.jpg,-75.557759,6.243008
COL,Colombia,1450.0,18069846,Colombia Citizen Science,sky_conditions,411643,18NVM371933,null,true,null,true,true,true,broken,isolated,broken,scattered,null,null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/02/27/4917255/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917252/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T20:14:00,0,6.2728,-75.5679,false,true,0,,https://data.globe.gov/system/photos/2026/02/27/4917250/original.jpg,116-411643-182119315-202602272014,translucent,opaque,opaque,false,null,0,null,null,4620789,null,false,2026-02-27T14:56:00,,https://data.globe.gov/system/photos/2026/02/27/4917251/original.jpg,null,3,false,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917254/original.jpg,182119315,null,,https://data.globe.gov/system/photos/2026/02/27/4917253/original.jpg,-75.568638,6.271943
COL,Colombia,1453.9,18069846,Colombia Citizen Science,sky_conditions,400062,18NVM371930,true,null,null,true,true,true,isolated,isolated,isolated,isolated,"Día soleado con viento moderado, la mayor parte de las nubes son blancas, sin señales próximas de lluvia.",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/02/27/4917073/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917070/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T18:03:00,0,6.2696,-75.5685,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4917068/original.jpg,116-400062-182047116-202602271803,transparent,translucent,translucent,false,null,0,clear,blue,4620731,null,false,2026-02-27T12:45:00,,https://data.globe.gov/system/photos/2026/02/27/4917069/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/02/27/4917072/original.jpg,182047116,null,,https://data.globe.gov/system/photos/2026/02/27/4917071/original.jpg,-75.568635,6.269229
COL,Colombia,1455.6,18069846,Colombia Citizen Science,sky_conditions,400061,18NVM369929,true,null,null,true,null,null,scattered,clear,isolated,scattered,"Precipaticones 30%
Viento 3km/h
Humedad 76%
Temperatura 18°C",null,null,true,GLOBE Observer App,,https://data.globe.gov/system/photos/2026/02/27/4917461/original.jpg,true,null,,https://data.globe.gov/system/photos/2026/02/27/4917458/original.jpg,null,null,null,null,null,null,null,null,null,[Udea0311152],null,null,null,true,false,true,2026-02-27T23:12:00,0,6.2684,-75.5699,false,null,0,,https://data.globe.gov/system/photos/2026/02/27/4917456/original.jpg,116-400061-181995590-202602272312,translucent,opaque,opaque,false,null,0,somewhat hazy,light blue,4620865,null,false,2026-02-27T17:54:00,,https://data.globe.gov/system/photos/2026/02/27/4917457/original.jpg,null,0,false,null,null,,https://data.globe.gov/system/photos/2026/02/27/4917460/original.jpg,181995590,null,,https://data.globe.gov/system/photos/2026/02/27/4917459/original.jpg,-75.570442,6.268323
